sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount_regions,non_profitable_regions,more_qty,cluster
709.0274999999998,-100.22249999999997,71.05,141.8055,5,0.15,0,0,1,1
333.153,88.80299999999998,71.02,111.051,3,0.1,0,0,1,1
1480.6800000000005,592.1999999999998,70.97,123.39000000000004,12,0.0,0,0,1,1
373.59,18.629999999999995,70.93,124.53000000000002,3,0.0,0,0,1,1
911.52,309.7800000000001,70.92,151.92000000000004,6,0.0,0,0,1,1
346.7399999999999,100.5,70.84899999999999,115.57999999999998,3,0.0,0,0,1,1
833.7,316.8,70.84,166.74,5,0.0,0,0,1,1
750.7349999999999,175.035,70.73,150.14700000000002,5,0.1,0,0,1,1
344.704,38.77919999999999,12.73,172.352,2,0.2,0,0,0,2
634.3919999999999,77.47200000000002,70.54,158.59799999999998,4,0.1,0,0,1,1
693.84,194.16,70.49,173.46,4,0.0,0,0,1,1
659.9760000000001,49.49819999999997,53.51,219.99200000000005,3,0.2,0,0,1,1
246.168,21.5397,13.45,82.056,3,0.2,0,0,1,1
667.3199999999998,19.92,70.0,166.82999999999996,4,0.0,0,0,1,1
182.196,-45.56399999999999,69.97,91.09799999999998,2,0.4,0,0,0,2
486.642,143.082,69.83,121.6605,4,0.15,0,0,1,1
292.43999999999994,35.04,69.63,73.10999999999999,4,0.0,0,0,1,1
733.4399999999998,109.92,69.61,183.36,4,0.0,0,0,1,1
509.04,91.62,69.56,169.68,3,0.0,0,0,1,1
728.64,225.84,69.53,182.16,4,0.0,0,0,1,1
583.9200000000002,216.0,69.47,145.98000000000005,4,0.0,0,0,1,1
333.57599999999996,33.35760000000002,106.89,111.192,3,0.2,0,0,1,1
737.586,147.366,68.9,122.931,6,0.1,0,0,1,1
462.64200000000005,11.081999999999981,68.85,115.6605,4,0.17,0,0,1,1
52.792,4.619300000000003,9.03,52.792,1,0.2,0,0,0,2
683.4000000000002,34.050000000000004,68.42,136.68,5,0.0,0,0,1,1
643.02,102.76000000000002,68.40100000000001,91.86,7,0.0,0,0,1,1
911.52,54.54,68.34,151.92000000000004,6,0.0,0,0,1,1
2120.8,275.7,68.303,424.16,5,0.0,0,0,1,1
872.32,8.72,68.22200000000001,436.16,2,0.0,0,0,0,2
704.8799999999999,119.76000000000002,68.19800000000001,117.47999999999998,6,0.0,0,0,1,1
955.8675,229.2675,68.17,136.5525,7,0.25,0,0,1,1
293.085,45.585,68.04,58.617,5,0.1,0,0,1,1
646.5375,-17.27249999999998,67.99,92.3625,7,0.25,0,0,1,1
23.976000000000006,-5.694300000000001,1.13,7.992000000000001,3,0.2,0,0,1,1
672.72,235.44,67.58,168.18,4,0.0,0,0,1,1
182.58,16.38,67.52,91.29,2,0.0,0,0,0,2
67.176,6.717599999999997,4.09,22.392,3,0.2,0,0,1,1
992.9955,-0.09450000000001067,67.26,141.8565,7,0.15,0,0,1,1
536.8,85.8,67.248,48.8,11,0.0,0,0,1,1
870.24,295.88,66.911,435.12,2,0.0,0,0,0,2
333.96,-200.44,66.902,66.792,5,0.4,0,0,1,1
402.89399999999983,53.69400000000002,66.42,67.14899999999999,6,0.1,0,0,1,1
399.57749999999993,31.86750000000003,66.35,57.08249999999999,7,0.25,0,0,1,1
798.8399999999998,351.36,66.34,66.57,12,0.0,0,0,1,1
342.225,140.62500000000003,66.24,68.445,5,0.1,0,0,1,1
583.8,72.97499999999991,77.99,116.76,5,0.2,0,0,1,1
391.98,109.75440000000003,39.68,195.99,2,0.0,0,0,0,2
211.168,15.837600000000007,39.03,52.792,4,0.2,0,0,1,1
437.85,131.35499999999996,27.02,145.95,3,0.0,0,0,1,1
871.0799999999998,165.48000000000005,65.84,124.43999999999998,7,0.0,0,0,1,1
333.48,49.98,65.82,166.74,2,0.0,0,0,0,2
766.6920000000001,-178.9080000000001,65.81,383.34600000000006,2,0.4,0,0,0,2
354.9,99.26000000000002,65.59,50.7,7,0.0,0,0,1,1
309.38249999999994,81.98249999999999,65.38,61.87649999999999,5,0.17,0,0,1,1
288.84,28.86,65.03699999999999,96.28,3,0.0,0,0,1,1
346.7399999999999,100.5,64.994,115.57999999999998,3,0.0,0,0,1,1
476.49,47.46,64.96,68.07,7,0.0,0,0,1,1
697.2,132.45000000000002,64.69,139.44,5,0.0,0,0,1,1
311.97600000000006,38.99699999999999,21.99,103.99200000000002,3,0.2,0,0,1,1
1103.04,529.4399999999998,64.54,137.88,8,0.0,0,0,1,1
1120.77,268.92,64.53,124.53,9,0.0,0,0,1,1
646.3044,77.86439999999997,64.5,107.7174,6,0.17,0,0,1,1
227.745,-141.255,64.12,75.91499999999998,3,0.5,0,0,1,1
273.18,46.44,64.1,136.59,2,0.0,0,0,0,2
207.648,-197.352,64.03,51.912000000000006,4,0.6,1,1,1,3
375.165,65.02499999999998,64.03,125.055,3,0.25,0,0,1,1
859.3199999999998,42.84,63.89,143.22,6,0.0,0,0,1,1
636.3,-165.47999999999996,63.81,318.15,2,0.5,0,0,0,2
728.64,225.84,63.55,182.16,4,0.0,0,0,1,1
298.2,116.28,63.34,74.55,4,0.0,0,0,1,1
422.92800000000005,-162.19199999999995,63.287,70.488,6,0.4,0,0,1,1
468.792,181.992,63.28,117.198,4,0.15,0,0,1,1
504.0,216.72,63.18,126.0,4,0.0,1,1,1,3
565.32,129.95999999999998,63.174,94.22,6,0.0,0,0,1,1
764.9280000000001,-306.01200000000006,62.971,254.97600000000003,3,0.4,0,0,1,1
354.12,14.16,62.9,88.53,4,0.0,0,0,1,1
780.57,164.67000000000004,62.83,156.114,5,0.1,0,0,1,1
334.7999999999999,78.0,62.78,66.96,5,0.1,0,0,1,1
336.36,36.96,62.598,112.12,3,0.0,0,0,1,1
339.36,61.08,62.59,169.68,2,0.0,0,0,0,2
493.32,138.12,62.26,123.33,4,0.0,1,1,1,3
143.976,8.998500000000009,10.38,47.992,3,0.2,0,0,1,1
565.3199999999998,163.92000000000004,62.11,141.32999999999996,4,0.0,0,0,1,1
286.26,19.98,62.0,143.13,2,0.0,0,0,0,2
228.15,86.67,61.93,76.05,3,0.0,0,0,1,1
981.36,-176.66999999999996,61.88,327.12,3,0.5,0,0,1,1
469.92,79.84,61.842,117.48,4,0.0,0,0,1,1
589.8149999999998,23.535,61.81,98.3025,6,0.25,0,0,1,1
476.49,47.46,61.42,68.07,7,0.0,0,0,1,1
618.72,37.08,61.39,154.68,4,0.0,0,0,1,1
438.3,179.64,61.38,73.05,6,0.0,0,0,1,1
840.9000000000002,75.60000000000002,61.24,168.18,5,0.0,0,0,1,1
616.4,43.1,61.221,123.28,5,0.0,0,0,1,1
1071.84,107.1,61.15,153.12000000000003,7,0.0,0,0,1,1
204.96,-58.10000000000001,61.001000000000005,29.28,7,0.4,0,0,1,1
426.97199999999987,-50.35799999999999,60.99,60.99599999999999,7,0.15,0,0,1,1
818.3760000000002,51.148499999999984,95.35,272.79200000000003,3,0.2,0,0,1,1
255.93600000000004,28.792799999999968,40.79,31.992000000000004,8,0.2,0,0,1,1
266.28,117.12,60.9,66.57,4,0.0,0,0,1,1
222.384,16.678799999999995,13.5,111.192,2,0.2,0,0,0,2
285.80400000000003,-6.756,60.78,142.90200000000002,2,0.15,0,0,0,2
662.112,-386.448,60.69,82.764,8,0.4,0,0,1,1
870.24,295.88,60.636,435.12,2,0.0,0,0,0,2
346.74,-20.819999999999997,60.59,86.685,4,0.5,0,0,1,1
173.65600000000003,17.365599999999993,10.67,24.808000000000003,7,0.2,0,0,1,1
36.792,4.139099999999999,3.31,36.792,1,0.2,0,0,0,2
1057.32,274.86,60.43,176.22,6,0.0,0,0,1,1
328.644,51.084,60.25,82.161,4,0.1,0,0,1,1
333.48,126.72,60.18,166.74,2,0.0,0,0,0,2
173.304,-69.33600000000001,60.08,86.652,2,0.4,0,0,0,2
498.36,119.52,60.05,124.59,4,0.0,0,0,1,1
779.22,31.14,59.88,129.87,6,0.0,0,0,1,1
1062.81,265.65000000000003,59.83,151.82999999999996,7,0.0,0,0,1,1
1099.96,82.49699999999996,164.84,219.992,5,0.2,0,0,1,1
477.57599999999996,169.77599999999998,59.77,79.596,6,0.1,0,0,1,1
469.2156,67.81560000000002,59.7,117.30389999999998,4,0.17,0,0,1,1
292.43999999999994,-81.95999999999995,59.67,36.55499999999999,8,0.5,0,0,1,1
439.56,61.38,59.64,73.25999999999998,6,0.0,0,0,1,1
460.593,132.993,59.57,65.79899999999999,7,0.1,0,0,1,1
313.9641,86.98409999999996,59.54,104.6547,3,0.17,0,0,1,1
551.76,215.16,59.49,137.94,4,0.0,0,0,1,1
530.52,26.52,59.42,132.63,4,0.0,0,0,1,1
182.07,40.05,59.24,182.07,1,0.0,0,0,0,2
367.902,151.18200000000004,59.08,61.317,6,0.1,0,0,1,1
866.5200000000002,138.60000000000002,58.99,144.42000000000004,6,0.0,0,0,1,1
707.52,297.12,58.83,88.44,8,0.0,0,0,1,1
806.336,50.39600000000002,94.31,100.792,8,0.2,0,0,1,1
560.6,61.6,58.458999999999996,112.12,5,0.0,0,0,1,1
195.66,68.39999999999999,58.27,65.22,3,0.0,0,0,1,1
283.611,43.37100000000001,58.24,141.8055,2,0.15,0,0,0,2
369.45,84.96000000000002,58.13,123.15,3,0.0,0,0,1,1
140.736,49.2576,19.47,17.592,8,0.2,0,0,1,1
848.28,25.44,57.99800000000001,424.14,2,0.0,0,0,0,2
209.592,-55.908,57.98,104.796,2,0.4,0,0,0,2
333.66,13.320000000000002,57.762,111.22,3,0.0,0,0,1,1
521.184,-321.416,57.68600000000001,260.592,2,0.4,0,0,0,2
1022.97,-255.7425,128.09,204.59400000000002,5,0.4,0,0,1,1
268.164,17.844,57.55,67.041,4,0.1,0,0,1,1
558.18,184.17,57.54,79.74,7,0.0,0,0,1,1
492.26400000000007,54.62399999999999,57.5,123.06600000000002,4,0.1,0,0,1,1
330.939,27.18900000000001,57.36,110.31299999999999,3,0.15,0,0,1,1
577.9,167.5,57.177,115.58,5,0.0,0,0,1,1
207.0,51.75,17.46,69.0,3,0.0,0,0,1,1
413.64,8.19,56.92,137.88,3,0.0,0,0,1,1
467.56800000000004,-0.07200000000000273,56.9,155.856,3,0.15,0,0,1,1
585.5999999999998,93.6,56.79,73.19999999999997,8,0.0,0,0,1,1
39.98,1.9989999999999952,3.22,19.99,2,0.0,0,0,0,2
733.44,227.28000000000003,56.503,122.24,6,0.0,0,0,1,1
340.35,33.9,56.5,68.07,5,0.0,0,0,1,1
536.1375,44.1375,56.5,107.2275,5,0.15,0,0,1,1
357.55199999999996,133.99199999999996,56.32000000000001,39.728,9,0.2,0,0,1,1
1278.0000000000005,89.46,56.316,426.00000000000017,3,0.0,0,0,1,1
35.04,-7.0080000000000044,3.72,8.76,4,0.2,0,0,1,1
678.96,129.0,56.18,169.74,4,0.0,0,0,1,1
780.57,164.67000000000004,55.99,156.114,5,0.1,0,0,1,1
326.55,146.85,55.81,65.31,5,0.0,0,0,1,1
976.5000000000003,244.02,55.78,139.50000000000003,7,0.0,0,0,1,1
229.152,-315.168,55.78,57.288,4,0.6,1,1,1,3
336.36,30.24,55.76,168.18,2,0.0,0,0,0,2
185.92,59.48,55.657,92.96,2,0.0,0,0,0,2
361.376,27.1032,6.85,180.688,2,0.2,0,0,0,2
465.00000000000017,27.9,55.55499999999999,93.00000000000004,5,0.0,0,0,1,1
233.766,20.766,55.48,116.883,2,0.1,0,0,0,2
957.18,191.31,55.35,136.74,7,0.0,0,0,1,1
575.4,22.96,55.343,82.2,7,0.0,0,0,1,1
214.2,70.55999999999997,55.31,107.1,2,0.15,0,0,0,2
298.0320000000001,111.692,55.146,42.57600000000001,7,0.2,0,0,1,1
221.904,-99.876,55.02,110.952,2,0.4,0,0,0,2
1274.7000000000005,293.16,54.993,424.90000000000015,3,0.0,0,0,1,1
532.56,85.19999999999997,54.94,66.57,8,0.0,0,0,1,1
369.84,25.86,54.883,123.28,3,0.0,0,0,1,1
502.20000000000016,83.63999999999999,54.83,125.55000000000004,4,0.1,0,0,1,1
389.28000000000014,167.36,54.816,97.32000000000002,4,0.0,0,0,1,1
693.84,0.0,54.785,115.64,6,0.0,0,0,1,1
554.85,92.39999999999998,54.74,110.97,5,0.1,0,0,1,1
198.045,-15.435,54.67,66.015,3,0.1,0,0,1,1
239.98400000000004,23.998400000000004,28.7,119.99200000000002,2,0.2,0,0,0,2
464.04,83.51999999999998,54.17,154.68,3,0.0,0,0,1,1
165.60000000000005,10.349999999999994,15.93,55.20000000000001,3,0.2,0,0,1,1
445.98599999999993,108.84600000000002,54.15,74.33099999999997,6,0.1,0,0,1,1
88.77600000000002,7.767900000000001,7.45,29.592,3,0.2,0,0,1,1
354.24,77.92,54.018,44.28,8,0.0,0,0,1,1
1275.0,178.5,53.938,425.0,3,0.0,0,0,1,1
565.3199999999998,56.52,53.93,141.32999999999996,4,0.0,0,0,1,1
38.24,-9.56,2.89,9.56,4,0.2,0,0,1,1
1199.8,323.94599999999997,117.82,299.95,4,0.0,0,0,1,1
269.98,67.495,31.43,134.99,2,0.0,0,0,0,2
145.98000000000005,65.67,53.79,145.98000000000005,1,0.0,0,0,0,2
302.6160000000001,-534.7439999999998,53.55,37.82700000000001,8,0.7,1,1,1,3
405.12,52.64,53.525,101.28,4,0.0,0,0,1,1
615.276,225.396,53.43,68.36399999999999,9,0.1,0,0,1,1
340.4430000000001,113.46299999999997,53.36,113.481,3,0.1,0,0,1,1
486.60000000000014,209.2,53.291000000000004,97.32000000000002,5,0.0,0,0,1,1
368.27099999999996,4.311000000000006,53.29,122.757,3,0.15,0,0,1,1
370.17,-0.03000000000005798,53.16,74.03399999999999,5,0.4,0,0,1,1
867.3000000000002,251.4,53.16,173.46,5,0.0,0,0,1,1
288.8400000000001,37.5,53.02,144.42000000000004,2,0.0,0,0,0,2
840.6,319.35,53.0,168.12,5,0.0,0,0,1,1
464.94,18.48,52.96,66.42,7,0.0,0,0,1,1
369.72,22.14,52.93,123.24,3,0.0,0,0,1,1
1058.25,-76.53000000000003,52.84,529.125,2,0.17,0,0,0,2
260.592,-160.708,52.831,260.592,1,0.4,0,0,0,2
508.77,101.70000000000002,52.72,169.59,3,0.0,0,0,1,1
497.76,94.56,52.63,124.44,4,0.0,0,0,1,1
672.48,87.36,52.62,168.12,4,0.0,0,0,1,1
299.1,107.6,52.51000000000001,59.82000000000001,5,0.0,0,0,1,1
57.36,-14.34,4.98,9.56,6,0.2,0,0,1,1
339.48,27.12,52.44,169.74,2,0.0,0,0,0,2
245.862,-49.24800000000002,52.42,81.954,3,0.4,0,0,1,1
49.61600000000001,4.961599999999999,4.39,24.808000000000003,2,0.2,0,0,0,2
258.57599999999996,19.393200000000007,46.52,129.28799999999998,2,0.2,0,0,0,2
672.1200000000001,188.16000000000003,52.31,112.02000000000002,6,0.0,0,0,1,1
848.4000000000002,152.7,52.3,169.68,5,0.0,0,0,1,1
453.6,-143.64000000000004,52.27,75.6,6,0.4,0,0,1,1
257.98,74.8142,21.72,128.99,2,0.0,0,0,0,2
593.9894999999998,-71.7105,52.22,118.79789999999998,5,0.17,0,0,1,1
911.52,309.7800000000001,52.21,151.92000000000004,6,0.0,0,0,1,1
572.5200000000002,211.8,52.167,95.42000000000002,6,0.0,0,0,1,1
339.18,108.48,52.1,169.59,2,0.0,0,0,0,2
1086.1470000000004,268.2869999999999,52.08,543.0735000000002,2,0.15,0,0,0,2
159.48,52.62,51.79,79.74,2,0.0,0,0,0,2
364.32,142.07999999999996,51.79,182.16,2,0.0,0,0,0,2
535.8825,12.5325,51.67,107.1765,5,0.15,0,0,1,1
829.1325000000003,146.21249999999995,51.36,118.44750000000002,7,0.15,0,0,1,1
1283.52,205.17,51.35,183.36,7,0.0,0,0,1,1
502.94999999999993,221.13,51.28,71.85,7,0.0,0,0,1,1
128.85000000000002,3.865499999999997,25.64,42.95000000000001,3,0.0,0,0,1,1
122.382,-24.4764,23.07,40.794000000000004,3,0.4,0,0,1,1
182.304,-54.696000000000005,51.18,45.57599999999999,4,0.4,0,0,1,1
332.74800000000005,-14.832,51.04,110.916,3,0.1,0,0,1,1
456.66,77.58,50.93,50.74,9,0.0,0,0,1,1
439.56,65.88,50.81,73.25999999999998,6,0.0,0,0,1,1
623.168,225.84800000000004,50.803000000000004,89.024,7,0.2,0,0,1,1
566.9159999999999,-0.08399999999998897,50.78,141.72899999999998,4,0.15,0,0,1,1
479.115,148.995,50.73,68.445,7,0.1,0,0,1,1
49.61600000000001,4.961599999999999,5.21,24.808000000000003,2,0.2,0,0,0,2
492.96,14.76,50.55,123.24,4,0.0,0,0,1,1
364.32,112.92,50.45,182.16,2,0.0,0,0,0,2
410.8,127.3,50.38,82.16,5,0.0,0,0,1,1
556.1,5.5,50.347,111.22,5,0.0,0,0,1,1
354.47999999999985,166.6,50.238,50.63999999999999,7,0.0,0,0,1,1
776.4119999999999,181.062,50.14,110.916,7,0.1,0,0,1,1
439.56,65.88,49.92,73.25999999999998,6,0.0,0,0,1,1
692.7180000000001,175.21800000000005,49.77,138.5436,5,0.17,0,0,1,1
445.28,17.76,49.753,111.32,4,0.0,0,0,1,1
528.66,137.43,49.72,176.22,3,0.0,0,0,1,1
369.45,84.96000000000002,49.72,123.15,3,0.0,0,0,1,1
523.98,125.73000000000002,49.7,174.66,3,0.0,0,0,1,1
161.51399999999995,43.013999999999996,49.6,80.75699999999998,2,0.1,0,0,0,2
993.5310000000003,198.68099999999995,49.53,141.93300000000005,7,0.15,0,0,1,1
333.9600000000001,76.80000000000003,49.31,166.98000000000005,2,0.0,0,0,0,2
166.62,34.980000000000004,49.11,83.31,2,0.0,0,0,0,2
500.67000000000013,75.06,49.02,166.89,3,0.0,0,0,1,1
877.9050000000003,87.67499999999998,49.01,125.41500000000003,7,0.1,0,0,1,1
341.81999999999994,125.21999999999998,48.97,68.36399999999999,5,0.1,0,0,1,1
889.5360000000002,66.71519999999998,78.76,111.192,8,0.2,0,0,1,1
110.376,-20.235600000000005,18.78,27.594,4,0.4,0,0,1,1
261.48,99.36,48.78,65.37,4,0.0,0,0,1,1
344.81519999999995,99.65520000000004,48.71,114.9384,3,0.17,0,0,1,1
655.3499999999998,183.45,48.66,131.07,5,0.0,0,0,1,1
249.06,59.76000000000001,48.54,124.53,2,0.0,0,0,0,2
249.18,59.76000000000001,48.52,124.59,2,0.0,0,0,0,2
333.78,83.4,48.243,111.26,3,0.0,0,0,1,1
39.992,-7.998400000000008,5.63,39.992,1,0.2,0,0,0,2
976.7772,247.02719999999997,48.07,139.5396,7,0.17,0,0,1,1
304.3776,-3.7224,48.01,152.1888,2,0.17,0,0,0,2
364.32,142.07999999999996,47.97,182.16,2,0.0,0,0,0,2
231.98,67.27419999999998,21.28,115.99,2,0.0,0,0,0,2
701.298,-257.202,47.38,77.922,9,0.4,0,0,1,1
670.9499999999998,113.94,47.31,74.55,9,0.0,0,0,1,1
364.392,-60.76800000000001,47.285,60.732,6,0.4,0,0,1,1
333.48,49.98,47.28,166.74,2,0.0,0,0,0,2
504.972,127.692,47.27,63.1215,8,0.17,0,0,1,1
626.1750000000002,-16.724999999999994,47.21,125.235,5,0.25,0,0,1,1
167.96800000000005,62.988,12.88,41.992,4,0.2,0,0,1,1
337.98,101.39399999999998,12.63,168.99,2,0.0,0,0,0,2
504.09,85.67999999999998,47.05,168.03,3,0.0,0,0,1,1
553.92,22.08,47.04,138.48,4,0.0,0,0,1,1
439.74,184.68,46.95,73.28999999999998,6,0.0,0,0,1,1
424.2000000000001,-271.50000000000006,46.78,84.84,5,0.5,0,0,1,1
408.78,192.06,46.71,68.13,6,0.0,0,0,1,1
408.42,32.58,46.653,45.38,9,0.0,0,0,1,1
442.884,-57.51599999999999,46.65,55.3605,8,0.15,0,0,1,1
649.35,25.95,46.42,129.87,5,0.0,0,0,1,1
123.24,3.69,46.39,123.24,1,0.0,0,0,0,2
397.89,19.89,46.29,132.63,3,0.0,0,0,1,1
547.74,49.14,46.28,91.29,6,0.0,0,0,1,1
773.4000000000002,-680.7,46.27,77.34,10,0.5,0,0,1,1
339.18,67.80000000000001,46.25,169.59,2,0.0,0,0,0,2
606.9,285.2,46.236,121.38,5,0.0,0,0,1,1
551.16,154.32,46.16,137.79,4,0.0,0,0,1,1
493.32,172.56,46.01,123.33,4,0.0,0,0,1,1
306.24,9.18,45.99,153.12,2,0.0,0,0,0,2
220.24,15.36,45.974,55.06,4,0.0,0,0,1,1
302.376,22.678200000000015,24.99,100.792,3,0.2,0,0,1,1
108.576,-25.3344,8.65,27.144,4,0.4,0,0,1,1
339.18,67.80000000000001,45.86,169.59,2,0.0,0,0,0,2
273.45599999999996,-12.204000000000004,45.81,136.72799999999998,2,0.1,0,0,0,2
486.60000000000014,209.2,45.672,97.32000000000002,5,0.0,0,0,1,1
519.48,93.48,45.48,129.87,4,0.0,0,0,1,1
369.9,92.43,45.45,123.3,3,0.0,0,0,1,1
587.97,158.75190000000003,41.34,195.99,3,0.0,0,0,1,1
350.406,66.186,45.19,116.802,3,0.1,0,0,1,1
625.3874999999998,29.22750000000001,45.19,69.4875,9,0.15,0,0,1,1
545.0939999999998,-72.99599999999992,45.18,49.554,11,0.4,0,0,1,1
83.98400000000002,31.494,9.45,41.992,2,0.2,0,0,0,2
405.12,52.64,45.09,101.28,4,0.0,0,0,1,1
204.16,79.6,45.05,102.08,2,0.0,0,0,0,2
222.56,109.04,45.031000000000006,111.28,2,0.0,0,0,0,2
29.160000000000004,8.456399999999999,6.49,9.72,3,0.0,0,0,1,1
408.75,77.55,44.78,81.75,5,0.0,0,0,1,1
152.21999999999997,25.86,44.77,50.73999999999999,3,0.0,0,0,1,1
339.36,152.7,44.688,113.12,3,0.0,0,0,1,1
415.96800000000013,51.99599999999998,48.08,103.99200000000002,4,0.2,0,0,1,1
355.34250000000014,62.6625,44.59,118.44750000000003,3,0.15,0,0,1,1
594.22,148.5,44.542,54.02,11,0.0,0,0,1,1
139.44,57.15000000000001,44.44,139.44,1,0.0,0,0,0,2
739.8,29.52,44.242,82.19999999999997,9,0.0,0,0,1,1
736.8225,207.92250000000004,44.21,147.3645,5,0.15,0,0,1,1
410.5,65.6,44.07899999999999,82.1,5,0.0,0,0,1,1
520.11,244.44,44.0,173.37,3,0.0,0,0,1,1
151.82999999999996,37.95,43.89,151.82999999999996,1,0.0,1,1,0,3
311.6880000000001,-685.752,43.85,38.96100000000001,8,0.7,1,1,1,3
350.3520000000001,-17.568000000000037,43.84,87.58800000000002,4,0.4,0,0,1,1
333.66,3.3,43.815,111.22,3,0.0,0,0,1,1
363.4902,87.55019999999998,43.63,121.1634,3,0.17,0,0,1,1
252.0,108.36,43.58,126.0,2,0.0,0,0,0,2
491.94,-254.34000000000003,43.51,81.99,6,0.4,0,0,1,1
504.0,216.72,43.49,126.0,4,0.0,0,0,1,1
166.04000000000005,79.67999999999998,43.48,83.02000000000002,2,0.0,0,0,0,2
248.88,49.74,43.42,124.44,2,0.0,1,1,0,3
911.424,68.35680000000002,84.28,227.856,4,0.2,0,0,1,1
504.36,201.72,43.36,126.09,4,0.0,0,0,1,1
907.1519999999999,90.71520000000004,61.59,151.192,6,0.2,0,0,1,1
479.95,129.5865,25.8,95.99,5,0.0,0,0,1,1
111.984,6.999000000000006,9.36,55.992,2,0.2,0,0,0,2
397.89,19.89,43.17,132.63,3,0.0,0,0,1,1
257.076,-141.41399999999996,43.07,257.076,1,0.6,1,1,0,3
346.92,97.08,43.02,173.46,2,0.0,0,0,0,2
310.37999999999994,96.18,43.014,44.33999999999999,7,0.0,0,0,1,1
247.77,79.2,42.94,82.58999999999997,3,0.0,0,0,1,1
773.3879999999998,326.448,42.93,128.898,6,0.1,0,0,1,1
140.976,-119.844,42.89,70.488,2,0.6,1,1,0,3
303.8400000000001,18.18,42.86,151.92000000000004,2,0.0,1,1,0,3
415.1,199.2,42.847,83.02000000000002,5,0.0,0,0,1,1
149.1,58.14,42.79,74.55,2,0.0,0,0,0,2
347.2056,8.355599999999995,42.74,115.7352,3,0.17,0,0,1,1
204.75,-38.25,42.74,102.375,2,0.25,0,0,0,2
164.2,26.24,42.732,82.1,2,0.0,0,0,0,2
381.591,-0.009000000000000341,42.6,127.197,3,0.1,0,0,1,1
457.4628,60.6228,42.58,114.3657,4,0.17,0,0,1,1
413.42400000000015,-0.03600000000000847,42.53,137.80800000000002,3,0.1,0,0,1,1
346.0800000000001,155.68,42.493,86.52000000000002,4,0.0,0,0,1,1
733.635,86.20499999999998,42.44,104.805,7,0.15,0,0,1,1
554.3736,40.0536,42.43,138.5934,4,0.17,0,0,1,1
339.9600000000001,42.494999999999955,25.01,67.992,5,0.2,0,0,1,1
333.66,103.38,42.29,166.82999999999996,2,0.0,0,0,0,2
412.94999999999993,24.75,42.28,82.58999999999997,5,0.0,0,0,1,1
1093.2,98.16,42.17,136.65,8,0.0,0,0,1,1
779.796,-168.95579999999995,56.75,389.898,2,0.4,0,0,0,2
138.57,45.72,42.04,138.57,1,0.0,0,0,0,2
336.24,127.74,41.92,168.12,2,0.0,0,0,0,2
863.31,241.71,41.87,123.33,7,0.0,0,0,1,1
151.82999999999996,37.95,41.85,151.82999999999996,1,0.0,0,0,0,2
332.85600000000005,-221.90400000000002,41.81,110.952,3,0.4,0,0,1,1
382.624,81.22400000000002,41.788000000000004,34.784,11,0.2,0,0,1,1
504.36,201.72,41.76,126.09,4,0.0,0,0,1,1
447.3,174.42000000000004,41.66,74.55,6,0.0,0,0,1,1
546.72,185.88,41.63,136.68,4,0.0,0,0,1,1
317.7045,104.5845,41.62,105.9015,3,0.15,0,0,1,1
268.848,-289.032,41.61,67.212,4,0.6,1,1,1,3
819.54,139.32,41.57,136.59,6,0.0,0,0,1,1
419.944,52.492999999999974,64.32,59.992,7,0.2,0,0,1,1
497.76,99.48,41.4,124.44,4,0.0,0,0,1,1
369.72,166.32,41.32,123.24,3,0.0,0,0,1,1
278.88,114.3,41.29,139.44,2,0.0,0,0,0,2
352.43999999999994,59.88000000000001,41.27,117.47999999999998,3,0.0,0,0,1,1
173.46,50.28,41.21,173.46,1,0.0,0,0,0,2
242.88,41.28,41.203,121.44,2,0.0,0,0,0,2
437.088,-38.352,41.153,72.848,6,0.2,0,0,1,1
137.88,66.17999999999999,40.78,137.88,1,0.0,0,0,0,2
508.92,-305.36,40.76600000000001,254.46,2,0.4,0,0,0,2
550.0799999999998,82.44,40.75,183.36,3,0.0,0,0,1,1
195.66,72.35999999999999,40.74,65.22,3,0.0,0,0,1,1
509.796,59.41599999999998,40.703,72.828,7,0.4,0,0,1,1
333.9600000000001,106.86,40.69,166.98000000000005,2,0.0,0,0,0,2
195.96000000000004,19.596000000000018,22.02,39.19200000000001,5,0.2,0,0,1,1
546.96,54.6,40.62,136.74,4,0.0,0,0,1,1
528.12,-41.16,40.61,66.015,8,0.1,0,0,1,1
429.6,176.0,40.489000000000004,53.7,8,0.0,0,0,1,1
543.105,-7.425000000000041,40.48,60.345,9,0.25,0,0,1,1
389.61,15.57,40.42,129.87,3,0.0,0,0,1,1
88.77600000000002,7.767900000000001,10.86,29.592,3,0.2,0,0,1,1
408.42,32.58,40.296,45.38,9,0.0,0,0,1,1
978.39,205.38,40.25,139.76999999999998,7,0.0,0,0,1,1
520.38,150.84,40.18,173.46,3,0.0,0,0,1,1
328.64,101.84,40.128,82.16,4,0.0,0,0,1,1
567.528,73.36800000000002,40.08,141.882,4,0.15,0,0,1,1
136.14,-109.01999999999998,40.05,34.035,4,0.5,0,0,1,1
211.46400000000003,-66.99600000000001,40.05,105.73200000000001,2,0.4,0,0,0,2
948.051,126.321,40.01,72.92699999999999,13,0.1,0,0,1,1
378.0,-20.16,39.99,94.5,4,0.25,0,0,1,1
636.768,212.208,39.91,79.596,8,0.1,0,0,1,1
